duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,dst_host_count,pred_label,severity,confidence,reasons
0,tcp,http,SF,212,2531,8,8,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,1008,0,437,437,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,icmp,ecr_i,SF,508,0,210,210,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
5,tcp,imap4,RSTO,0,44,2,6,0.0,1.0,84,ATTACK,LOW,0.7,High rerror_rate
0,tcp,private,REJ,0,0,276,7,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,domain_u,SF,46,46,215,214,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,ftp_data,SF,884,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,54540,8314,6,6,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,private,REJ,0,0,117,8,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
282,tcp,ftp,SF,162,597,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,218,983,18,18,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
933,tcp,http,RSTR,8324,0,69,69,0.01,0.97,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,http,SF,262,4255,8,14,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,270,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,48,48,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
60,tcp,telnet,S3,122,188,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
12,tcp,telnet,SF,115,1285078,1,1,0.0,0.0,234,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,43,43,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,321,1374,19,20,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,54,55,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,other,REJ,0,0,511,1,0.14,0.86,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,1,74,43,11,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,S0,0,0,472,1,0.08,0.92,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,telnet,REJ,0,0,1,15,0.0,1.0,232,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,http,SF,314,7332,17,44,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,1,0,44,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,REJ,0,0,3,2,0.0,0.67,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,http,SF,294,18217,32,33,0.0,0.0,210,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,245,6,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,216,2399,11,13,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,151,5,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,295,278,5,6,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,116,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
897,tcp,http,RSTR,57184,0,25,25,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,icmp,ecr_i,SF,1032,0,23,23,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,295,897,10,11,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,132,19,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,other,REJ,0,0,1,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,icmp,eco_i,SF,20,0,486,1,0.06,0.91,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,gopher,S0,0,0,152,8,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,sunrpc,REJ,0,0,4,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,297,19,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,S0,0,0,14,14,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,122,8,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,125,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,201,7755,8,8,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
1,tcp,smtp,SF,2599,293,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,190,2,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,105,146,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,250,12743,28,28,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
282,tcp,ftp,SF,162,597,1,1,0.0,0.0,251,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,223,1,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
3,tcp,pop_3,SF,31,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,S0,0,0,398,1,0.17,0.82,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,other,REJ,0,0,398,1,0.17,0.83,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
807,tcp,http,RSTR,75484,0,57,57,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
7232,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,54540,8314,5,5,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,http,SF,185,11380,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,240,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,286,13,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
1,tcp,telnet,SF,24,613,1,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,240,10,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,54540,8314,4,14,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,telnet,REJ,0,0,1,8,0.0,1.0,217,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,271,13,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,272,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
281,tcp,ftp,SF,156,593,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
1,tcp,smtp,SF,2599,293,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,S0,0,0,1,2,1.0,0.0,17,ATTACK,LOW,0.7,High serror_rate
0,udp,private,SF,54,51,316,316,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,sunrpc,REJ,0,0,4,11,0.0,1.0,126,ATTACK,LOW,0.7,High rerror_rate
0,udp,private,SF,53,51,505,505,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,exec,S0,0,0,41,2,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,http,SF,319,331,26,26,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,S0,0,0,482,1,0.06,0.94,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
2066,tcp,http,RSTR,82944,0,11,11,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,43,43,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,pop_3,REJ,0,0,3,20,0.0,1.0,49,ATTACK,LOW,0.7,High rerror_rate
0,tcp,http,SF,230,1722,7,7,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,smtp,SF,2430,333,1,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,S0,0,0,12,12,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,telnet,SF,122,174,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,105,146,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
7380,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,54,50,505,505,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,domain_u,SF,44,44,207,207,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
282,tcp,ftp,SF,161,599,1,1,0.0,0.0,244,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,54540,8314,4,4,0.0,0.25,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,udp,private,SF,43,0,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,nnsp,S0,0,0,122,17,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,ftp_data,SF,16225,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
282,tcp,ftp,SF,162,597,1,1,0.0,0.0,240,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,42,42,140,140,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,other,REJ,0,0,509,1,0.02,0.98,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,imap4,RSTO,0,44,3,5,0.0,1.0,76,ATTACK,LOW,0.7,High rerror_rate
0,udp,private,SF,42,0,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,S0,0,0,61,61,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,273,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,telnet,SF,122,174,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,sunrpc,RSTO,0,0,277,3,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,203,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,Z39_50,REJ,0,0,269,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,388,695,8,8,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,345,608,10,10,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,S0,0,0,68,68,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
7412,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,icmp,ecr_i,SF,508,0,511,511,0.0,0.0,207,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,icmp,ecr_i,SF,1032,0,510,510,0.0,0.0,121,ATTACK,LOW,0.7,High count
0,tcp,sunrpc,RSTO,0,0,207,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,229,5916,1,10,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
1,tcp,smtp,S2,865,336,1,2,1.0,0.0,73,ATTACK,LOW,0.7,High serror_rate
0,tcp,http,SF,226,609,2,2,0.5,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,sunrpc,REJ,0,0,1,4,0.0,1.0,213,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
226,tcp,telnet,SF,507,60530,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,REJ,0,0,499,1,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,other,REJ,0,0,511,1,0.16,0.83,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,219,313,18,18,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,S0,0,0,1,5,1.0,0.0,14,ATTACK,LOW,0.7,High serror_rate
0,tcp,discard,S0,0,0,143,3,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,icmp,ecr_i,SF,1032,0,115,115,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,private,SF,1,0,71,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,234,7,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
7420,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,105,147,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,finger,SF,10,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,50,50,3,4,0.0,0.0,212,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,226,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,244,3,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
900,tcp,http,RSTR,60884,0,63,63,0.02,0.97,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,iso_tsap,REJ,0,0,261,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,domain_u,SF,43,81,146,146,0.0,0.0,73,ATTACK,LOW,0.7,High count
0,tcp,http,SF,313,6356,19,19,0.0,0.0,244,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,323,9985,10,20,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,45,45,90,170,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,243,11159,6,6,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
1,tcp,smtp,SF,2599,293,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,45,0,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,2,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
283,tcp,ftp,SF,158,595,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,292,6442,8,9,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,127,8,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,domain_u,SF,43,43,142,220,0.0,0.0,221,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,264,7223,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
1,tcp,smtp,SF,2599,293,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,1,1,471,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,S0,0,0,181,19,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,login,RSTO,0,0,103,19,0.32,0.68,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,other,REJ,0,0,509,1,0.01,0.97,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,icmp,ecr_i,SF,1032,0,472,472,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,274,1233,16,20,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,REJ,0,0,2,3,0.0,1.0,230,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,44,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,RSTR,37960,7300,2,4,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,pop_3,RSTO,0,36,3,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,263,15,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
4,tcp,pop_3,SF,26,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,520,0,510,510,0.0,0.0,76,ATTACK,LOW,0.7,High count
0,icmp,ecr_i,SF,520,0,466,466,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,203,4259,29,29,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,211,5328,29,29,0.0,0.0,204,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,252,14,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
5,tcp,pop_3,SF,30,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,241,1043,16,19,0.0,0.0,234,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,1,0,48,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,1032,0,508,508,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,other,SF,1,1,181,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
2,tcp,pop_3,RSTO,0,36,3,4,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,41,2,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,vmnet,REJ,0,0,233,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,117,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,ldap,REJ,0,0,130,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,other,RSTR,0,0,1,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
4,tcp,http,SF,236,21513,1,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
1,tcp,smtp,SF,2599,293,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,44,128,84,164,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,RSTO,0,44,2,6,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
283,tcp,ftp,SF,160,595,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,domain,REJ,0,0,201,1,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,login,S0,0,0,140,12,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,udp,private,SF,105,146,2,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
7689,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,REJ,0,0,458,1,0.13,0.87,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,180,15,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,daytime,RSTO,0,0,201,3,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,295,306,4,19,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,239,10,0.01,0.99,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,305,2007,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,46,134,119,198,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,239,2549,6,11,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,44,115,1,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,113,17,0.0,1.0,64,ATTACK,MEDIUM,0.8,High count; High rerror_rate
913,tcp,http,RSTR,78404,0,32,32,0.03,0.94,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,ctf,REJ,0,0,218,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,42,0,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,44,115,4,9,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,S0,0,0,511,1,0.08,0.91,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,domain_u,SF,45,85,189,192,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,private,SF,45,0,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
7250,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,105,146,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
283,tcp,ftp,SF,158,595,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,REJ,0,0,511,1,0.14,0.86,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,46,0,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,508,0,456,456,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
1,tcp,smtp,SF,2599,293,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,202,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,259,1097,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,supdup,S0,0,0,149,5,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,udp,domain_u,SF,42,42,8,13,0.0,0.0,217,ATTACK,LOW,0.7,High dst_host_count
282,tcp,ftp,SF,158,595,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,163,20632,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,REJ,0,0,4,3,0.0,0.75,132,ATTACK,LOW,0.7,High rerror_rate
0,udp,private,SF,1,0,13,12,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,195,12,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,nnsp,REJ,0,0,98,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,105,105,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,284,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
7364,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,207,1918,9,9,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,218,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
7418,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,113,7,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,udp,private,SF,52,55,508,508,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,link,REJ,0,0,269,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,pop_3,SF,30,217,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,REJ,0,0,199,6,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,sunrpc,REJ,0,0,4,5,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,http,SF,236,1585,8,8,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,pop_3,S0,0,0,1,2,1.0,0.0,102,ATTACK,LOW,0.7,High serror_rate
0,tcp,private,S0,0,0,222,1,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,54540,8314,4,4,0.0,0.25,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,http,SF,311,6324,11,18,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,226,12,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,netstat,REJ,0,0,292,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
